Kp_real;Bz_GSM;Density;Speed;Magnitud_IMF
0,04;-1,75122567;-1,117842725;1,958949901;0,840289976
0,04;-1,75122567;-1,117842725;1,949031903;0,610232521
0,04;-1,412956824;-1,057422656;1,601901974;0,314444364
0,04;-1,176168632;-1,01714261;1,264690044;-0,145670548
0,04;0,176906752;-1,057422656;0,481168205;0,018656206
1,333;0,109252983;-1,01714261;0,173710269;-0,014209144
1,333;0,278387406;-1,01714261;0,015022301;-0,014209144
1,333;0,109252983;-1,057422656;0,163792271;0,117252259
0,667;-0,161362094;-0,997002587;0,143956275;0,117252259
0,667;-0,093708325;-0,976862564;0,31256224;0,051521557
0,667;0,278387406;-0,997002587;0,322480238;-0,079939846
0,01;0,041599213;-1,01714261;0,441496214;-0,112805197
0,01;-0,465804055;-0,856022427;0,491086203;-0,342862652
0,01;-0,431977171;-0,735182289;0,679528165;-0,572920108
0,01;-0,364323402;-0,775462335;0,620020177;-0,375728003
0,01;-0,296669633;-0,997002587;0,639856173;-0,112805197
0,01;-0,431977171;-1,037282633;0,540676193;-0,112805197
1,667;-0,262842748;-0,916442496;0,659692169;0,281579013
1,667;-0,398150286;-0,815742381;0,69936416;0,248713662
1,667;-0,533457825;-0,715042266;0,679528165;0,413040416
1,333;-0,12753521;-0,87616245;0,649774171;0,445905767
1,333;0,244560521;-0,614342152;0,520840197;0,281579013
1,333;0,853444444;-0,755322312;0,580348185;0,215848311
0,01;0,819617559;-0,674762221;0,421660218;0,281579013
0,01;0,718136905;-0,614342152;0,153874273;0,281579013
0,01;-0,093708325;-0,735182289;0,213382261;0,15011761
1,667;-0,093708325;-0,594202129;0,282808246;0,18298296
1,667;0,31221429;-0,594202129;0,143956275;0,248713662
1,667;0,515175598;-0,53378206;-0,094075676;0,15011761
0,01;-0,093708325;-0,070561533;-0,094075676;0,084386908
0,01;-0,05988144;-0,030281487;-0,084157678;0,15011761
0,01;-0,229015863;-0,151121624;-0,064321682;0,018656206
1,333;-0,05988144;-0,271961762;-0,094075676;0,15011761
1,333;-0,12753521;-0,332381831;-0,12382967;0,18298296
1,333;-0,296669633;0,473219086;-0,312271631;-0,145670548
0,01;-0,229015863;0,009998559;-0,143665666;0,18298296
0,01;-0,093708325;0,009998559;-0,02464969;0,347309714
0,01;0,210733636;0,15097872;-0,113911672;0,15011761
0,02;-0,668765363;-0,130981602;-0,193255656;0,281579013
0,02;-1,074687978;-0,19140167;-0,242845646;0,248713662
0,02;-0,804072901;-0,010141464;-0,282517637;0,380175065
1,667;-0,330496517;0,493359109;-0,183337658;0,117252259
1,667;-0,804072901;1,077419774;-0,183337658;0,051521557
1,667;-0,533457825;1,500360256;-0,262681641;-0,277131951
1,667;0,041599213;1,198259912;-0,22300965;-0,047074495
1,667;-0,330496517;0,956579637;-0,232927648;0,084386908
1,667;-0,533457825;0,654479293;-0,292435635;0,248713662
2,333;-0,533457825;0,674619316;-0,332107627;0,215848311
2,333;-0,634938478;0,352378949;-0,351943623;0,15011761
2,333;-0,973207324;0,332238926;-0,342025625;0,018656206
1,667;-1,007034209;0,030138582;-0,371779619;-0,014209144
1,667;-1,007034209;-0,453221968;-0,451123603;-0,145670548
1,667;-1,007034209;-0,634482175;-0,470959599;-0,211401249
0,02;-0,668765363;-0,634482175;-0,550303582;-0,342862652
0,02;-0,431977171;-0,271961762;-0,431287607;-0,572920108
0,02;-0,770246017;-0,130981602;-0,421369609;-0,737246862
0,01;-0,601111594;0,090558651;-0,480877596;-0,901573616
0,01;-0,770246017;-0,05042151;-0,490795594;-0,868708265
0,01;-0,601111594;-0,312241808;-0,550303582;-0,868708265
1,333;-0,973207324;-0,634482175;-0,589975574;-0,605785458
1,333;-1,007034209;-0,735182289;-0,550303582;-0,408593354
1,333;-0,905553555;-0,574062106;-0,530467586;-0,474324055
1,333;-0,567284709;-0,493502014;-0,550303582;-0,375728003
1,333;-0,601111594;-0,271961762;-0,540385584;-0,408593354
1,333;-1,176168632;-0,010141464;-0,371779619;-0,178535898
2,667;-1,243822401;0,332238926;-0,381697617;-0,2442666
2,667;-0,026054556;0,412799018;-0,421369609;0,15011761
2,667;0,887271328;0,15097872;-0,302353633;1,070347431
1,333;1,293193943;-0,231681716;-0,242845646;1,070347431
1,333;2,172692942;-0,674762221;-0,17341966;0,840289976
1,333;1,902077866;-0,694902243;0,134038277;0,741693924
1,667;0,075426098;-0,755322312;0,213382261;0,347309714
1,667;0,819617559;-0,594202129;0,778708144;0,215848311
1,667;1,732943443;-0,574062106;0,838216132;0,18298296
0,01;0,75196379;-0,594202129;0,669610167;0,215848311
0,01;0,954925097;-0,654622198;0,570430187;0,117252259
0,01;1,157886405;-0,755322312;0,352234232;0,18298296
0,667;0,887271328;-0,53378206;0,391906224;0,018656206
0,667;0,718136905;-0,231681716;0,153874273;0,051521557
0,667;0,819617559;-0,251821739;0,104284283;0,084386908
0,667;1,056405751;-0,110841579;0,134038277;0,084386908
0,667;0,582829367;-0,574062106;0,005104303;-0,047074495
0,667;0,278387406;-0,553922083;0,163792271;-0,309997301
0,333;0,785790674;-0,473361991;0,31256224;-0,474324055
0,333;0,75196379;-0,3928019;0,501004201;-0,309997301
0,333;1,259367059;-0,332381831;0,391906224;-0,112805197
0,01;1,259367059;-0,3928019;0,381988226;0,380175065
0,01;1,090232636;-0,372661877;0,352234232;0,248713662
0,01;1,056405751;-0,412941922;0,272890248;0,281579013
1,333;0,481348713;-0,594202129;0,134038277;0,248713662
1,333;0,785790674;-0,493502014;0,243136254;0,215848311
1,333;0,515175598;-0,453221968;0,352234232;0,643097871
0,667;1,157886405;-0,473361991;0,36215223;0,281579013
0,667;0,819617559;-0,53378206;0,461332209;0,347309714
0,667;0,616656251;-0,513642037;0,441496214;0,314444364
0,01;0,887271328;-0,594202129;0,530758195;0,445905767
0,01;1,191713289;-0,53378206;0,471250207;0,347309714
0,01;-0,229015863;-0,694902243;0,134038277;0,445905767
1,667;0,549002482;-0,735182289;0,203464263;0,544501819
1,667;0,346041175;-0,553922083;0,253054252;0,314444364
1,667;-0,330496517;-0,53378206;0,203464263;0,281579013
2,333;-0,702592248;-0,53378206;0,302644242;0,281579013
2,333;0,718136905;-0,553922083;0,282808246;0,215848311
2,333;0,819617559;-0,594202129;0,253054252;0,117252259
0,02;-0,262842748;-0,634482175;0,044776295;-0,047074495
0,02;0,718136905;-0,715042266;0,084448287;-0,079939846
0,02;0,582829367;-0,654622198;0,233218256;-0,145670548
0,01;0,278387406;-0,654622198;0,322480238;-0,211401249
0,01;0,887271328;-0,715042266;0,26297225;-0,211401249
0,01;0,75196379;-0,87616245;-0,02464969;-0,211401249
1,333;0,176906752;-0,916442496;-0,103993674;-0,211401249
1,333;0,176906752;-0,795602358;-0,02464969;-0,211401249
1,333;-0,634938478;-0,755322312;0,034858297;-0,145670548
1,333;-0,601111594;-0,856022427;-0,133747668;-0,178535898
1,333;-0,601111594;-0,835882404;-0,163501662;-0,145670548
1,333;-0,161362094;-0,856022427;-0,232927648;-0,178535898
0,02;-0,49963094;-0,775462335;-0,17341966;-0,178535898
0,02;-0,837899786;-0,755322312;-0,133747668;-0,211401249
0,02;0,346041175;-0,674762221;0,015022301;-0,211401249
1,667;-0,601111594;-0,694902243;-0,084157678;-0,145670548
1,667;-0,12753521;-0,694902243;-0,084157678;-0,112805197
1,667;-0,093708325;-0,694902243;-0,07423968;-0,079939846
0,02;-0,770246017;-0,775462335;-0,322189629;-0,047074495
0,02;0,210733636;-0,694902243;-0,22300965;-0,112805197
0,02;-0,634938478;-0,755322312;-0,332107627;-0,047074495
0,01;-0,229015863;-0,755322312;-0,332107627;-0,178535898
0,01;-0,296669633;-0,594202129;-0,213091652;-0,277131951
0,01;0,481348713;-0,674762221;-0,401533613;-0,211401249
0,667;0,853444444;-0,654622198;-0,391615615;-0,309997301
0,667;0,954925097;-0,53378206;-0,391615615;-0,408593354
0,667;0,210733636;-0,735182289;-0,60981157;-0,277131951
0,667;-0,093708325;-0,735182289;-0,649483562;-0,2442666
0,667;0,244560521;-0,715042266;-0,51063159;-0,375728003
0,667;1,225540174;-0,674762221;-0,272599639;-0,408593354
0,01;0,853444444;-0,654622198;-0,381697617;-0,441458705
0,01;0,921098213;-0,755322312;-0,51063159;-0,507189406
0,01;0,684310021;-0,694902243;-0,371779619;-0,408593354
0,01;0,109252983;-0,694902243;-0,441205605;-0,441458705
0,01;0,278387406;-0,735182289;-0,490795594;-0,507189406
0,01;0,176906752;-0,795602358;-0,599893572;-0,572920108
0,667;0,413694944;-0,835882404;-0,56022158;-0,605785458
0,667;0,549002482;-0,916442496;-0,699073552;-0,572920108
0,667;0,31221429;-0,574062106;-0,778417535;-0,540054757
0,01;0,785790674;-0,372661877;-0,768499537;-0,67151616
0,01;0,819617559;-0,19140167;-0,768499537;-0,572920108
0,01;-0,262842748;-0,130981602;-0,699073552;-0,572920108
1,333;-0,431977171;0,070418628;-0,639565564;-0,572920108
1,333;0,785790674;0,251678834;-0,669319558;-0,737246862
1,333;0,921098213;0,352378949;-0,65940156;-0,540054757
0,667;-0,262842748;0,513499132;-0,679237556;-0,638650809
0,667;1,022578866;0,251678834;-0,669319558;-0,540054757
0,667;1,056405751;0,211398788;-0,679237556;-0,507189406
0,333;0,650483136;0,312098903;-0,65940156;-0,67151616
0,333;1,056405751;0,332238926;-0,599893572;-0,605785458
0,333;-0,229015863;0,412799018;-0,65940156;-0,835842914
0,333;-0,229015863;0,392658995;-0,778417535;-0,507189406
0,333;-0,330496517;0,332238926;-0,748663541;-0,605785458
0,333;-0,49963094;0,251678834;-0,728827545;-0,507189406
1,333;0,041599213;0,231538811;-0,778417535;-0,638650809
1,333;0,143079867;0,171118743;-0,788335533;-0,572920108
1,333;0,447521829;0,090558651;-0,867679517;-0,540054757
0,01;0,041599213;0,070418628;-0,897433511;-0,540054757
0,01;-0,229015863;0,030138582;-0,956941498;-0,540054757
0,01;-0,905553555;0,030138582;-0,956941498;-0,605785458
1,333;-0,668765363;0,070418628;-0,907351509;-0,770112212
1,333;-0,49963094;0,070418628;-0,9470235;-0,737246862
1,333;-0,431977171;0,070418628;-0,927187505;-0,605785458
1,333;0,176906752;0,070418628;-0,956941498;-0,605785458
1,333;-0,431977171;0,171118743;-0,966859496;-0,704381511
1,333;-0,533457825;0,191258765;-0,976777494;-0,67151616
0,333;-0,702592248;0,271818857;-0,99661349;-0,737246862
0,333;-0,161362094;0,352378949;-1,006531488;-0,770112212
0,333;-0,330496517;0,493359109;-1,006531488;-0,737246862
0,333;0,075426098;0,654479293;-1,006531488;-0,868708265
0,333;-0,093708325;0,77531943;-1,04620348;-0,802977563
0,333;0,143079867;0,956579637;-1,04620348;-0,868708265
0,333;0,481348713;0,996859683;-1,085875472;-0,802977563
0,333;0,143079867;1,016999705;-1,09579347;-0,638650809
0,333;-0,296669633;0,996859683;-1,135465462;-0,638650809
0,667;-0,567284709;1,037139728;-1,14538346;-0,572920108
0,667;0,007772329;1,218399935;-1,135465462;-0,704381511
0,667;0,278387406;1,218399935;-1,175137453;-0,67151616
0,01;0,109252983;1,016999705;-1,214809445;-0,474324055
0,01;0,244560521;0,815599476;-1,244563439;-0,178535898
0,01;0,346041175;0,996859683;-1,185055451;-0,277131951
0,333;-0,093708325;1,641340416;-1,194973449;-0,342862652
0,333;-0,601111594;1,218399935;-1,264399435;0,18298296
0,333;-1,176168632;1,359380095;-1,234645441;0,215848311
0,01;-1,345303055;1,11769982;-1,264399435;0,347309714
0,01;-1,345303055;0,735039384;-1,284235431;0,281579013
0,01;-1,074687978;1,157979866;-1,313989425;-0,178535898
0,01;-0,973207324;1,198259912;-1,323907423;-0,277131951
0,01;-0,668765363;0,815599476;-1,313989425;-0,014209144
0,01;-0,668765363;0,573919201;-1,333825421;0,018656206
1,667;-0,601111594;0,533639155;-1,323907423;-0,014209144
1,667;-0,49963094;0,956579637;-1,313989425;-0,178535898
1,667;-0,262842748;1,057279751;-1,353661417;-0,211401249
0,01;0,31221429;1,94344076;-1,4330054;-0,737246862
0,01;-0,05988144;1,842740645;-1,373497413;-0,507189406
0,01;1,360847712;1,238539958;-1,423087402;-0,145670548
0,333;1,327020828;1,480220233;-1,343743419;-0,2442666
0,333;-0,804072901;1,11769982;-1,323907423;-0,277131951
0,333;-0,668765363;1,399660141;-1,294153429;-0,277131951
0,01;-0,229015863;1,480220233;-1,264399435;-0,309997301
0,01;1,022578866;1,298960026;-1,175137453;-0,211401249
0,01;1,56380902;1,298960026;-1,155301457;0,018656206
2,667;1,428501482;1,500360256;-1,105711468;-0,014209144
2,667;-0,837899786;1,983720806;-1,105711468;-0,112805197
2,667;-1,446783708;1,580920347;-1,085875472;0,478771117
0,03;-2,461590246;0,553779178;-1,056121478;0,971751379
0,03;-2,5630709;0,755179407;-1,026367484;0,906020678
0,03;-2,292455823;0,996859683;-1,026367484;0,774559274
1,667;-2,258628939;1,157979866;-1,026367484;0,906020678
1,667;-1,920360093;0,996859683;-1,026367484;1,201808835
1,667;-1,209995516;0,735039384;-1,026367484;1,366135588
1,333;0,582829367;0,996859683;-1,036285482;1,070347431
1,333;-0,161362094;1,439940187;-1,075957474;0,544501819
1,333;-0,736419132;1,399660141;-1,125547464;0,478771117
2,333;0,075426098;1,339240072;-1,125547464;0,478771117
2,333;0,718136905;1,218399935;-1,125547464;0,610232521
2,333;-0,736419132;1,137839843;-1,066039476;0,708828573
1,667;-0,93938044;1,540640302;-1,066039476;0,380175065
1,667;0,041599213;1,520500279;-1,105711468;-0,047074495
1,667;-1,074687978;0,855879522;-1,085875472;0,347309714
0,02;-1,108514863;0,614199247;-1,04620348;0,544501819
0,02;-0,330496517;0,352378949;-1,09579347;0,511636468
0,02;1,191713289;-0,352521854;-1,066039476;0,774559274
0,333;1,022578866;-0,372661877;-1,016449486;0,675963222
0,333;0,582829367;-0,332381831;-0,9470235;0,511636468
0,333;0,075426098;-0,332381831;-0,927187505;0,445905767
1,667;-0,736419132;-0,19140167;-0,956941498;0,413040416
1,667;-1,412956824;0,191258765;-0,986695492;0,281579013
1,667;-0,634938478;0,251678834;-0,927187505;0,215848311
0,02;-0,364323402;0,231538811;-0,937105502;0,314444364
0,02;-0,296669633;0,855879522;-0,976777494;0,117252259
0,02;-1,31147617;2,003860829;-0,857761519;0,873155327
1,333;1,56380902;2,869881815;-1,006531488;0,445905767
1,333;2,206519827;3,091422067;-0,976777494;0,57736717
1,333;2,071212289;3,93730303;-0,9470235;0,511636468
0,667;2,578615558;3,776182846;-0,917269507;1,103212782
0,667;2,646269327;3,856742938;-0,867679517;1,629058395
0,667;3,390460788;3,856742938;-0,887515513;1,694789096
0,02;1,868250981;4,742903947;-0,9470235;1,103212782
0,02;0,109252983;4,642203832;-0,99661349;0,840289976
0,02;-1,954186977;4,76304397;-0,966859496;1,234674185
0,02;0,988751982;3,816462892;-0,956941498;1,43186629
0,02;0,650483136;0,070418628;-0,292435635;2,713614971
0,02;-0,567284709;0,030138582;0,015022301;2,615018918
0,03;-0,330496517;-0,010141464;-0,094075676;2,28636541
0,03;2,274173596;-0,151121624;-0,044485686;2,483557515
0,03;0,007772329;-0,271961762;0,233218256;1,924846552
0,03;-0,634938478;-0,412941922;0,530758195;1,43186629
0,03;0,616656251;-0,453221968;0,421660218;1,497596992
0,03;0,346041175;-0,312241808;0,451414212;1,464731641
1,333;2,578615558;-0,312241808;0,520840197;1,596193044
1,333;3,728729634;-0,352521854;0,729118154;1,990577253
1,333;2,138866058;-0,352521854;0,441496214;1,760519798
2,333;0,379868059;-0,473361991;0,461332209;1,629058395
2,333;0,988751982;-0,211541693;0,679528165;1,103212782
2,333;1,868250981;-0,332381831;0,788626142;0,840289976
2,333;0,616656251;-0,473361991;0,620020177;0,478771117
2,333;-0,296669633;-0,614342152;0,530758195;0,380175065
2,333;0,109252983;-0,53378206;0,580348185;0,314444364
0,03;-0,567284709;-0,513642037;0,520840197;0,248713662
0,03;-0,567284709;-0,574062106;0,431578216;0,281579013
0,03;-0,330496517;-0,614342152;0,36215223;0,117252259
2,333;0,31221429;-1,01714261;0,659692169;-0,737246862
2,333;0,278387406;-0,976862564;0,69936416;-0,901573616
2,333;0,515175598;-0,956722542;0,808462138;-0,868708265
1,333;0,515175598;-1,01714261;0,639856173;-0,835842914
1,333;0,210733636;-1,037282633;0,451414212;-0,704381511
1,333;-0,161362094;-0,936582519;0,590266183;-0,934438966
0,01;-0,026054556;-0,856022427;0,491086203;-0,934438966
0,01;0,549002482;-0,896302473;0,163792271;-0,802977563
0,01;0,481348713;-0,815742381;0,183628267;-0,835842914
1,333;0,075426098;-0,795602358;0,213382261;-0,802977563
1,333;-0,195188979;-0,735182289;0,183628267;-0,835842914
1,333;0,143079867;-0,694902243;0,084448287;-0,737246862
1,333;0,616656251;-0,654622198;0,153874273;-0,638650809
1,333;1,022578866;-0,614342152;0,213382261;-0,507189406
1,333;1,191713289;-0,412941922;0,540676193;-0,112805197
1,333;1,12405952;-0,352521854;0,272890248;0,084386908
1,333;1,022578866;-0,130981602;0,441496214;0,281579013
1,333;0,819617559;-0,090701556;0,421660218;0,445905767
0,03;1,056405751;0,211398788;0,372070228;0,708828573
0,03;-1,886533208;-0,030281487;0,431578216;0,906020678
0,03;0,650483136;-0,715042266;0,570430187;0,774559274
0,02;0,379868059;-0,755322312;0,887806122;0,511636468
0,02;1,056405751;-0,835882404;0,907642118;0,347309714
0,02;0,379868059;-0,835882404;1,036576091;0,511636468
3,333;-1,277649286;-0,916442496;1,106002077;0,741693924
3,333;-1,548264362;-0,896302473;1,244854048;0,57736717
3,333;-0,262842748;-0,815742381;1,264690044;0,380175065
2,667;1,462328366;-0,654622198;0,977068103;0,643097871
2,667;1,665289674;-0,715042266;1,115920075;0,840289976
2,667;1,631462789;-0,715042266;1,403542015;0,938886028
1,333;2,00355852;-0,715042266;1,532475989;1,136078133
1,333;1,834424097;-0,795602358;1,62173797;1,037482081
1,333;1,732943443;-0,835882404;1,929195907;0,741693924
0,02;1,259367059;-0,87616245;1,839933925;0,347309714
0,02;1,022578866;-0,916442496;1,998621893;0,18298296
0,02;1,157886405;-0,87616245;2,167227858;0,314444364
0,01;1,12405952;-0,87616245;1,958949901;0,478771117
0,01;1,394674597;-0,856022427;1,909359911;0,478771117
0,01;1,056405751;-0,87616245;1,810179931;0,511636468
1,333;0,515175598;-0,916442496;1,582065978;0,610232521
1,333;0,853444444;-0,956722542;1,463050003;0,708828573
1,333;0,481348713;-0,936582519;1,502721995;0,741693924
0,02;0,447521829;-0,87616245;1,631655968;0,708828573
0,02;0,853444444;-0,735182289;1,958949901;0,840289976
0,02;0,650483136;-0,795602358;1,849851923;0,675963222
0,02;0,143079867;-0,835882404;1,988703895;0,380175065
0,02;0,346041175;-0,87616245;2,038293884;0,15011761
0,02;0,176906752;-0,856022427;2,177145856;0,347309714
0,02;0,447521829;-0,916442496;2,048211882;0,380175065
0,02;0,515175598;-0,916442496;2,008539891;0,347309714
0,02;0,616656251;-0,956722542;1,839933925;0,314444364
1,667;0,143079867;-0,997002587;1,661409962;0,314444364
1,667;0,413694944;-0,976862564;1,582065978;0,314444364
1,667;0,582829367;-0,956722542;1,582065978;0,314444364
2,667;-0,05988144;-0,976862564;1,552311985;0,15011761
2,667;-0,296669633;-0,835882404;2,087883874;-0,112805197
2,667;-0,533457825;-0,815742381;2,068047878;0,084386908
2,333;0,75196379;-0,835882404;1,691163956;0,215848311
2,333;-0,12753521;-0,775462335;1,889523915;-0,178535898
2,333;-0,195188979;-0,715042266;1,701081954;-0,145670548
2,667;-0,195188979;-0,815742381;1,909359911;-0,309997301
2,667;0,650483136;-0,896302473;1,790343936;-0,342862652
2,667;0,346041175;-0,916442496;1,67132796;-0,408593354
1,333;0,31221429;-0,896302473;1,62173797;-0,441458705
1,333;0,143079867;-0,916442496;1,522557991;-0,474324055
1,333;0,278387406;-0,916442496;1,383706019;-0,474324055
0,02;-0,05988144;-0,936582519;1,264690044;-0,474324055
0,02;0,379868059;-0,936582519;1,145674068;-0,408593354
0,02;-0,026054556;-0,936582519;1,264690044;-0,408593354
1,333;0,143079867;-0,956722542;1,125838072;-0,474324055
1,333;0,176906752;-0,936582519;1,076248083;-0,474324055
1,333;0,447521829;-0,916442496;1,076248083;-0,507189406
2,333;0,650483136;-0,916442496;1,076248083;-0,474324055
2,333;-0,195188979;-0,87616245;1,036576091;-0,474324055
2,333;-0,770246017;-0,87616245;1,086166081;-0,737246862
3,333;-0,431977171;-0,87616245;1,096084079;-0,835842914
3,333;-0,905553555;-0,896302473;1,056412087;-0,737246862
3,333;-0,262842748;-0,896302473;1,046494089;-1,033035019
0,02;0,143079867;-0,976862564;1,006822097;-0,835842914
0,02;0,007772329;-0,976862564;0,986986101;-0,737246862
0,02;-0,12753521;-0,936582519;0,907642118;-0,835842914
0,01;0,075426098;-0,896302473;0,838216132;-0,835842914
0,01;-0,195188979;-0,795602358;0,302644242;-0,967304317
0,01;-0,431977171;-0,735182289;0,26297225;-0,802977563
1,333;-0,229015863;-0,755322312;0,173710269;-0,802977563
1,333;-0,093708325;-0,694902243;0,104284283;-0,835842914
